Potencial (V),Paciente J (1),Paciente J (2),Paciente J (3),Paciente K (1),Paciente K (2),Paciente K (3),Paciente L (1),Paciente L (2),Paciente L (3),Paciente M (1),Paciente M (2),Paciente M (3),Paciente N (1),Paciente N (2),Paciente N (3),Paciente O (1),Paciente O (2),Paciente O (3),Paciente P (1),Paciente P (2),Paciente P (3),Paciente Q (1),Paciente Q (2),Paciente Q (3),Paciente R (1),Paciente R (2),Paciente S (1),Paciente S (2),Paciente S (3)
"0,806074619293213","156,283617019653","158,033609390259","159,59620475769","161,158800125122","159,658670425415","164,096355438232","164,533853530884","188,596725463867","166,096210479736","174,283981323242","171,408891677856","183,659076690674","161,658763885498","163,721323013306","172,408819198608","158,533573150635","176,90896987915","187,784194946289","197,846651077271","118,836188316345","172,283887863159","170,533895492554","176,784038543701","178,096532821655","205,846786499023","186,096668243408","163,846254348755","173,97141456604","174,096345901489"
"0,808074951171875","157,221078872681","158,908605575562","160,346269607544","161,721229553223","160,346269607544","164,908647537231","165,471315383911","189,159154891968","166,971206665039","175,22144317627","171,846389770508","184,659004211426","162,221193313599","164,47114944458","173,408985137939","159,096240997314","177,471399307251","188,784122467041","199,221849441528","119,511198997498","173,096418380737","171,283960342407","177,659034729004","178,596496582031","206,534385681152","186,721563339233","164,096355438232","174,471378326416","174,721479415894"
"0,810074806213379","158,158540725708","159,908771514893","161,408662796021","162,471294403076","161,408662796021","165,283679962158","166,221380233765","190,15908241272","167,908906936646","176,096439361572","173,033952713013","185,158967971802","163,096189498901","165,471315383911","173,846483230591","159,846067428589","178,221464157105","190,096616744995","200,096845626831","120,192456245422","173,533916473389","171,658754348755","178,283929824829","179,596424102783","207,721948623657","187,471628189087","164,846181869507","175,534009933472","175,471305847168"
"0,812074661254883","158,408641815186","160,783767700195","161,721229553223","162,783622741699","161,783695220947","166,471242904663","166,471242904663","191,534280776978","168,908834457397","176,533937454224","173,97141456604","186,346530914307","163,596153259277","165,783882141113","175,22144317627","160,908699035645","179,908990859985","191,721677780151","201,096773147583","120,82371711731","174,283981323242","172,971487045288","178,596496582031","179,784059524536","208,284378051758","188,534021377563","165,658712387085","176,221370697021","176,409006118774"
"0,814074993133545","159,221172332764","161,221265792847","162,721157073975","164,158821105957","162,596225738525","167,283773422241","167,283773422241","191,971778869629","169,346332550049","177,659034729004","174,783945083618","186,721563339233","164,346218109131","166,908740997314","175,596475601196","161,221265792847","180,908918380737","192,721605300903","202,096939086914","121,561241149902","175,658941268921","173,783779144287","179,346561431885","181,159019470215","209,409475326538","189,159154891968","166,84627532959","177,096366882324","177,158832550049"
"0,816074848175049","159,971237182617","161,846160888672","162,971258163452","164,971351623535","163,221120834351","167,908906936646","167,908906936646","192,846775054932","169,971227645874","178,534030914307","175,658941268921","187,659025192261","165,158748626709","167,221307754517","177,0339012146","161,908626556396","182,096481323242","194,096803665161","203,534364700317","122,204995155334","176,409006118774","174,533843994141","180,159091949463","181,971549987793","210,159540176392","190,409183502197","167,033672332764","177,659034729004","177,783966064453"
"0,818075180053711","161,346197128296","163,033723831177","164,283752441406","165,283679962158","163,90872001648","168,221235275269","169,283866882324","194,096803665161","171,158790588379","179,471492767334","176,34654045105","188,471555709839","165,783882141113","167,97137260437","177,721500396729","162,971258163452","182,971477508545","195,409297943115","204,159259796143","122,936248779297","177,346467971802","174,783945083618","180,846452713013","182,221412658691","211,034536361694","190,846681594849","167,721271514893","177,846431732178","177,908897399902"
"0,820075035095215","162,096261978149","163,78378868103","165,096282958984","166,033744812012","164,908647537231","169,158935546875","169,846296310425","194,90909576416","171,908855438232","180,221557617188","177,284002304077","189,971685409546","166,908740997314","169,158935546875","178,096532821655","163,346290588379","184,283971786499","196,659326553345","205,784320831299","123,598766326904","177,846431732178","175,971508026123","182,284116744995","183,096647262573","212,034463882446","191,784143447876","169,033765792847","178,84635925293","178,909063339233"
"0,822074890136719","162,346124649048","164,283752441406","165,408849716187","167,346239089966","165,59624671936","170,221328735352","170,471429824829","195,534229278564","172,596454620361","180,533885955811","177,846431732178","190,596580505371","167,658805847168","169,471263885498","179,283857345581","164,533853530884","185,534000396729","197,784185409546","206,659317016602","124,336266517639","178,221464157105","176,971435546875","182,471513748169","184,221506118774","213,3469581604","192,971706390381","169,346332550049","179,283857345581","179,346561431885"
"0,824075222015381","163,596153259277","165,283679962158","166,533708572388","167,596340179443","166,658878326416","170,846462249756","171,096324920654","196,534156799316","173,283815383911","181,971549987793","178,346395492554","191,471576690674","168,408870697021","170,346260070801","180,096387863159","165,283679962158","186,408996582031","199,034214019775","207,846879959106","124,986290931702","179,096460342407","177,471399307251","183,721542358398","184,596538543701","214,409589767456","193,846702575684","169,971227645874","180,096387863159","180,159091949463"
"0,826075077056885","163,846254348755","166,096210479736","166,84627532959","168,721199035645","167,221307754517","171,59628868103","171,59628868103","197,471857070923","174,033880233765","182,721614837646","179,346561431885","192,221641540527","168,721199035645","170,783758163452","180,908918380737","166,096210479736","187,346696853638","200,596809387207","208,971977233887","125,705051422119","179,846525192261","178,346395492554","184,221506118774","185,846567153931","215,596914291382","194,659233093262","170,533895492554","180,846452713013","180,783987045288"
"0,828074932098389","165,03381729126","166,783809661865","167,908906936646","169,471263885498","168,033838272095","172,15895652771","172,221422195435","197,846651077271","174,846410751343","183,471441268921","180,033922195435","193,346738815308","169,471263885498","171,783924102783","181,596517562866","166,346311569214","188,409090042114","201,846837997437","209,72204208374","126,348805427551","180,284023284912","179,096460342407","185,28413772583","186,284065246582","216,034650802612","195,346832275391","171,283960342407","181,221485137939","181,283950805664"
