,Potencial (V),Paciente J (1),Paciente J (2),Paciente J (3),Paciente K (1),Paciente K (2),Paciente K (3),Paciente L (1),Paciente L (2),Paciente L (3),Paciente M (1),Paciente M (2),Paciente M (3),Paciente N (1),Paciente N (2),Paciente N (3),Paciente O (1),Paciente O (2),Paciente O (3),Paciente P (1),Paciente P (2),Paciente P (3),Paciente Q (1),Paciente Q (2),Paciente Q (3),Paciente R (1),Paciente R (2),Paciente S (1),Paciente S (2),Paciente S (3)
0,-0.499945163726807,0.003453871275206635,0.003035250458277048,0.0034016684408589115,0.0032969633295190687,0.003453871275206552,0.003820289257788582,0.003296963329519152,0.003977197203476066,0.003296863515304302,0.00376788679501123,0.0029305453469372113,0.003244660680956572,0.003663181683671388,0.0033492659780816423,0.004029599666253412,0.0031922582181793096,0.0034015686266441448,0.0037155841464487334,0.0037678867950113135,0.0037155841464487274,0.003453871275206635,0.003977297017690915,0.0035585763865464896,0.0034015686266441448,0.0046052282430853264,0.0037155841464488228,0.0033492659780816484,0.0034015686266440615,0.0031399555696168127
1,-0.497945070266724,0.05726865339360113,0.05094119432103096,0.0564338264699411,0.05470728149287469,0.05753026645062712,0.0635986269905867,0.055335312532485206,0.06600299113140956,0.05538601914450899,0.06291771556796759,0.0494239597524294,0.05418497386669663,0.06082485242253394,0.055752915047323326,0.06710252337095823,0.05334705468417661,0.05632762513627874,0.06181977936495762,0.0627607078080665,0.06229070283044968,0.05721625093082378,0.06574287429670608,0.0593092138904724,0.0566939433046459,0.07667318425474913,0.062395407941790965,0.05617163567846785,0.056955656175886764,0.05245842888963147
2,-0.49594521522522,0.4634998502242092,0.41725086418346496,0.4563920273606115,0.4429284709852314,0.4673167438222836,0.5158731561598783,0.45244740695491614,0.5338815674615832,0.4532190408447076,0.5116191395746396,0.4065584680375067,0.4411973066678925,0.49235043175286475,0.45224271588672293,0.5444630431193925,0.4348513454251078,0.45502100998083267,0.5014162688786111,0.5095271949170916,0.5091033770254338,0.4621909077619809,0.5300231617860259,0.48214144549425153,0.4605121459074213,0.6222250866626853,0.5108822246510734,0.4594613152782543,0.46448764330193687,0.4273674321241542
3,-0.493945121765137,2.44885296779565,2.229863082206706,2.4059181848792486,2.34017492506239,2.474989789003907,2.726151748593087,2.409691038201541,2.8149788614448723,2.4150213162839136,2.708971026103371,2.180783994528656,2.342434503141524,2.5979773082263526,2.3904640073666497,2.878251462401221,2.312201811042938,2.3978957829284506,2.65098872008973,2.6957620487345877,2.712357921152018,2.434295076255439,2.7873752650902515,2.5565968903786165,2.4379681022797235,3.2916515335689627,2.7268671110818956,2.45032132641749,2.4672559066097057,2.2702580608387044
4,-0.491945028305054,9.531302228003343,8.771527128817786,9.329345028661228,9.105910254505321,9.64209251254563,10.590959531582628,9.432444892252187,10.919381297520731,9.45432677697139,10.53991983398655,8.605497968685809,9.15178208926069,10.084305626957859,9.292239910720415,11.185956872263775,9.05066518883119,9.302931011848834,10.308456546706774,10.4867041344532,10.628730291185155,9.431897053464503,10.791963425663917,9.97884074059901,9.49373621695854,12.811462277343683,10.705409976522827,9.611431535481644,9.633487234261688,8.874205852300499
5,-0.489944934844971,29.23626339846324,27.165029339291056,28.47139451853956,27.921122682619693,29.556759609685482,32.362954781927655,29.03216189418451,33.34398769958574,29.08850155235716,32.24228150909878,26.719933181846123,28.15354437685168,30.80742074184949,28.42425791482274,34.19097830493107,27.904712992557126,28.42928480670542,31.539222789651916,32.084650800813066,32.770725594250784,28.75971333085179,32.916847382386834,30.67373667217611,29.09979987488528,39.25965765975464,33.07091166227164,29.658971797744496,29.586158793778182,27.311460752836076
6,-0.487945079803467,73.80919888928716,69.16854117718513,71.43702756425411,70.47227896165847,74.45501013121326,81.25492474623456,73.39446688216206,83.73638750081186,73.46994446414833,81.0144265301818,68.17287074455135,71.23918663704643,77.37670719836068,71.48249672624276,85.85012137824224,70.79027642973642,71.48729392164205,79.29981174146639,80.63097708872985,83.02559161652586,72.08272731172563,82.63051508588418,77.55955277321702,73.3517223191213,98.97364585636866,83.97171286361595,75.18725394267776,74.66913507928838,69.13867724203861
7,-0.485944986343384,158.05538253763194,149.25277083682076,151.94437219537676,150.93851175102984,158.88568699592005,172.82824874078403,157.1211982578106,178.29591999202685,157.05579907828246,172.40443379221847,147.31724239106217,152.8680186003538,164.7269625365034,152.39615854154053,182.5386886318534,152.34097587079236,152.50003728720148,168.91424583430918,171.55645960681545,178.15675236833718,153.10551258720605,176.0137501540573,166.29804048439587,156.79094158607955,211.6929543217873,180.70136795979033,161.3966380922471,159.68635847191578,148.45021213731283
8,-0.483944892883301,293.42966938513143,279.03904983351646,280.1722788896041,280.48532285401603,293.7001167268103,318.45324959285733,291.26888515007397,329.10944345731843,290.5823939544915,317.7612936193037,275.6669081158723,284.4368811058455,303.95208977746705,281.6836244705237,336.022541295156,284.36200632000094,282.21156777238,311.6685722677071,315.9443495484313,331.00270167707623,281.84413942737575,325.33147444485127,309.13263216147436,290.64290673941355,392.9599823902548,337.07282980954784,299.92007984823584,295.96757983072735,276.4972126134665
9,-0.481944799423218,479.93764164569694,459.52010638562064,455.4132890386213,459.7165530560807,478.1732207395742,516.8287410724307,475.40516868930746,535.3287192190613,473.1500779174223,515.7265858720273,454.1574498325045,466.53977128760727,494.24007115606787,459.0098239357763,544.3804436118727,468.0681810643255,460.6180759948309,506.4682623806096,511.9678122623414,541.2615349160294,457.3177625075677,530.4771311424973,506.46766127912036,475.07968309923416,643.9220097544177,554.3780916009641,490.4773223105794,483.50200957989057,454.30957237597113
10,-0.479944944381714,699.8023871867513,674.7965169886323,660.7260011980005,672.6797315201819,694.2514687781265,747.8535244730982,691.6583982542015,776.5311185148023,686.4462984328943,746.0563561934154,666.9819257854026,682.8356410562727,716.9598728987835,667.6266435529944,785.5722490700614,687.7306347327225,671.2571002591927,733.8107636752495,738.8587954331655,788.4674419635638,662.4245460165625,772.4446485855478,740.2732160972831,693.2695399568628,943.4449139479426,814.3494712418818,714.5163319724371,705.080888300187,666.846067896165
11,-0.477944850921631,917.2942582151705,891.5023981998512,863.3046331423312,886.3876170152528,906.9588134836259,973.1759979462067,904.9118657161531,1012.842486008241,895.216468102618,970.1246295720367,881.1530789696617,899.6518810521329,936.019061289043,874.5081570366208,1018.3609032160499,909.8508216007999,881.1017694340997,956.3331068982901,957.824495289951,1032.086763467908,864.5909190377853,1013.2271020707981,973.7811331034206,911.2317069228001,1247.675774752294,1078.7988107930175,935.2425550946601,926.4771441569744,882.5279772600303
12,-0.475944757461548,1086.8032198648211,1065.9543235011752,1021.9923957428315,1057.787956608845,1072.4852213356082,1145.0868555408579,1070.8588828043905,1193.8447950191469,1055.5765287501824,1139.8345679601432,1053.6918787995435,1073.3133480926144,1106.0992585212623,1037.7805067525755,1192.267654195765,1090.028789791942,1047.773190064235,1127.4958659686358,1121.4339983740367,1220.829044972592,1023.323530194451,1204.1204138385592,1159.5482304548705,1085.302566316515,1499.3090751511154,1297.9507708892781,1105.888458710953,1104.208141317106,1059.9884686592886
13,-0.473944902420044,1167.1691108434345,1157.3444500606772,1099.9060649970002,1146.601836511115,1151.7368572186251,1221.3943958145949,1149.7815937010603,1274.1242891512743,1128.883099191513,1212.6292589893574,1144.6061068351073,1163.436664094987,1186.5622953432112,1119.5393356676786,1263.6982853685142,1186.1266301586318,1132.3139531072577,1205.995355875997,1188.7917029330772,1308.699041173535,1102.4382850291518,1300.4295512382917,1253.9094123087511,1175.3551349902673,1644.2695707701744,1425.2868943542292,1184.0596205511529,1198.6906531259845,1160.4072280149737
14,-0.471944808959961,1136.7359274376754,1142.053774631132,1077.3777089030411,1129.32748495485,1124.1828298359053,1180.6896241603113,1120.7824264342262,1229.7318437920533,1095.7541096818106,1166.9899681451789,1130.731405117893,1147.1368706173928,1155.790196619331,1099.2168514821192,1211.8847155102649,1172.994746618045,1112.8158725912897,1170.456651433512,1140.6363666008403,1271.5971106314214,1082.3424126816055,1277.1319083384008,1232.3621779943865,1158.796517954623,1649.7632162146888,1433.3214715735917,1146.7641491604936,1187.7343406928635,1160.786736203416
15,-0.469944715499878,1002.6315010876477,1023.1684903336726,959.8434358171651,1008.6648185152295,996.2487651923134,1031.656368410297,990.5267880962514,1068.7333763964582,964.220488959407,1011.9813728260318,1014.7385508327927,1028.154073853816,1020.0668125352951,981.9183767522442,1047.828063783342,1052.7165631196817,993.3366745038239,1028.4122408602277,988.014412570065,1117.4589748902592,967.4732789491361,1139.0216046900118,1099.4654217244795,1039.5468301125907,1516.578808516502,1323.923539158376,999.9932205934596,1074.8633568632376,1062.6641326999982
16,-0.467944622039795,799.9899959502206,831.0656566497995,777.2541790023585,814.2461864220812,800.5892796117552,812.1972647803541,792.6808715979415,831.0417302618306,768.288787582773,786.4988298636925,825.4863629107685,836.8664019919622,813.1250259164859,798.0457486566339,812.2714673533832,855.8025110721175,804.2159369028485,815.6921976720579,770.5702855427527,885.4031763686762,785.8692346610034,920.852787997223,888.9172579561463,848.1197395081703,1280.5720194717735,1128.8858112403182,778.7555350121281,889.0364729506576,892.519907854249
17,-0.465944766998291,581.0858115090673,614.5708879157058,575.0979561266107,594.0768990193039,586.295802607662,578.1774353783962,578.001000597926,576.9401825665028,557.2523346315758,547.9255509960599,609.4193174307284,620.9774187454625,586.2035425204638,594.1233964550071,563.3634906839652,632.3940593876428,593.306187973185,586.0812216302197,544.6321116307765,633.8580014330577,580.9257884701848,677.0734112829247,653.510906685663,632.5604456187845,1002.4041860230429,900.3336642324143,537.2200604685437,675.8337665377238,693.6008121206513
18,-0.463944673538208,398.5432957190785,425.9269292090432,400.4937346527477,399.81096927271375,403.70004160616907,385.78786777886705,398.65362095741904,368.247764003203,379.9099808844858,354.1346827459302,416.2280254875705,430.46725689317833,392.2224444539487,418.29580660841214,358.7844332178153,436.63521365201285,411.22721814091494,394.8182462579799,365.3412197676353,422.07105789376027,398.33177222135686,464.9490015428143,448.71441880476453,443.6082101245098,749.0706128042228,694.5150263236657,332.3943979916237,483.464992920365,512.3243424085668
