,Potencial (V),Paciente A (1),Paciente A (2),Paciente A (3),Paciente B (1),Paciente B (2),Paciente B (3),Paciente C (1),Paciente C (2),Paciente C (3),Paciente D (1),Paciente D (2),Paciente E (1),Paciente E(2),Paciente E (3),Paciente F (1),Paciente F (2),Paciente F (3),Paciente G (1),Paciente G (2),Paciente G (3),Paciente H (1),Paciente H (2),Paciente H (3),Paciente I (1),Paciente I (2),Paciente I (3)
1152,0.198800519,-28.65185738,-30.54704666,-33.08308125,-32.9458,-30.1167,-27.4804,-25.58251381,-26.79102898,-30.39138317,-28.8624,-34.2733,-32.5612,-26.1767,-28.661,-26.58478022,-26.11602545,-26.70978308,-25.30976534,-23.80349636,-21.66595459,-27.64104605,-40.93500376,-34.62865353,-25.216,-26.316,-24.4722
1153,0.196804106,-29.66811657,-31.62736893,-34.20920372,-34.1909,-31.1147,-28.0018,-26.4687562,-27.30600834,-31.39848709,-29.8421,-35.4635,-33.6507,-26.987,-29.6132,-27.39729881,-26.99104548,-27.57229805,-26.44728422,-24.83475208,-22.51597643,-28.7848115,-42.46002436,-35.94743013,-26.216,-27.3285,-25.4285
1154,0.194807291,-30.84001541,-32.87250996,-35.45434475,-35.6008,-32.2683,-28.9265,-27.50240326,-28.18493843,-32.57038593,-30.9407,-36.7636,-34.8867,-27.5532,-30.6844,-28.20980549,-27.91604996,-28.44105959,-27.5410533,-25.87227821,-23.3972311,-29.98483181,-44.01630163,-37.34744787,-27.241,-28.4286,-26.441
1155,0.192810863,-32.0302248,-34.11765099,-36.71779633,-37.0199,-33.4401,-29.9519,-28.13000679,-29.13711071,-33.75144005,-32.0668,-38.0911,-36.1318,-28.3955,-31.783,-29.04107571,-28.79731655,-29.3410778,-28.67231369,-26.88478231,-24.30975437,-31.1661005,-45.55382729,-38.78496885,-28.2723,-29.4723,-27.3785
1156,0.19081445,-33.23872089,-35.37194729,-38.00868988,-38.4665,-34.6212,-31.0231,-29.01809216,-30.14419079,-34.92331505,-33.2113,-39.4369,-37.3861,-29.3019,-32.9183,-29.97858524,-29.76608276,-30.37234545,-29.88483906,-28.03480625,-25.27850866,-32.44737387,-47.2350955,-40.2787447,-29.3786,-30.5786,-28.4536
1157,0.188818023,-34.50217247,-36.68115139,-39.35453892,-39.9588,-35.8755,-32.1676,-30.06179333,-31.19707108,-36.1593008,-34.3923,-40.8194,-38.6862,-30.2724,-34.0993,-30.83485365,-30.74734211,-31.30360842,-31.12235069,-29.20356989,-26.29728317,-33.72864723,-48.85387421,-41.74751043,-30.5098,-31.7411,-29.4911
1158,0.18682161,-35.69238186,-37.94460297,-40.60883522,-41.3962,-37.0291,-33.2296,-31.0505867,-32.18586445,-37.3128891,-35.5276,-42.1286,-39.9222,-31.1971,-35.2072,-31.80360794,-31.82861805,-32.33487606,-32.45362043,-30.37234545,-27.29729414,-35.04741192,-50.58515072,-43.32253933,-31.6411,-32.9474,-30.6224
1159,0.184825182,-37.11147308,-39.39116001,-42.11032391,-43.09,-38.4573,-34.5479,-32.304883,-33.41267109,-38.7411356,-36.8826,-43.6576,-41.3687,-32.3415,-36.5438,-32.75988102,-32.79738426,-33.33488703,-33.69114399,-31.52860403,-28.30356359,-36.34117842,-52.23517418,-44.86631155,-32.8349,-34.1724,-31.7536
1160,0.182828769,-38.44816685,-40.78278542,-43.52941513,-44.6922,-39.794,-35.7931,-33.476758,-34.57541466,-40.05951881,-38.1643,-45.1133,-42.742,-33.431,-37.8256,-33.75989199,-33.87864828,-34.43490267,-35.08491516,-32.79738426,-29.40357924,-37.76620626,-54.03519869,-46.45383358,-34.1099,-35.4974,-32.9411
1161,0.180832341,-39.84894753,-42.22018719,-45.01259327,-46.3676,-41.2039,-37.1023,-34.74020958,-35.79308987,-41.45114422,-39.5102,-46.6423,-44.1794,-34.5663,-39.144,-34.80366468,-34.97866392,-35.47867537,-36.45368814,-34.02864933,-30.50984144,-39.19748068,-55.79148531,-48.07261229,-35.3349,-36.7787,-34.1349
1162,0.178835928,-41.24054909,-43.68505478,-46.48661613,-48.0339,-42.6139,-38.4115,-36.00366116,-37.01992035,-42.82443523,-40.856,-48.1437,-45.6077,-35.7107,-40.4807,-35.85367203,-36.14118099,-36.63493395,-37.84120083,-35.36616564,-31.678617,-40.61625004,-57.59775639,-49.74763393,-36.6037,-38.0725,-35.3849
1163,0.176839516,-42.63217449,-45.12245655,-47.94232845,-49.691,-43.978,-39.7024,-37.23964691,-38.22841644,-44.17028427,-42.1927,-49.6269,-47.0268,-36.8551,-41.799,-36.90993786,-37.22869158,-37.69119978,-39.22872543,-36.65993214,-32.78487921,-42.06627607,-59.3977809,-51.36641264,-37.9037,-39.46,-36.6537
1164,0.174843088,-44.15197372,-46.7063427,-49.55368042,-51.5404,-45.5344,-41.1673,-38.68620396,-39.6017313,-45.6900835,-43.6484,-51.2566,-48.574,-38.1643,-43.2731,-38.05370331,-38.45996857,-38.87246847,-40.75374603,-38.02245855,-33.97239447,-43.56629848,-61.29781008,-53.12893391,-39.2725,-40.8913,-37.9787
1165,0.172846675,-45.64430714,-48.25360775,-51.15587711,-53.3623,-47.0542,-42.623,-40.08698463,-40.92011452,-47.19157219,-45.1133,-52.8771,-50.1213,-39.4369,-44.7288,-39.17872906,-39.61622715,-40.07873535,-42.20377207,-39.36623335,-35.17241478,-45.12256384,-63.15408945,-54.84771729,-40.6037,-42.285,-39.285
1166,0.170850247,-47.1549511,-49.81002808,-52.75807381,-55.1751,-48.5649,-44.0696,-41.48776531,-42.25680828,-48.66559505,-46.5782,-54.4701,-51.6503,-40.7095,-46.1753,-40.32874107,-40.85999727,-41.29126072,-43.78504753,-40.77249765,-36.47868633,-46.68508768,-65.07287025,-56.59148693,-42.0475,-43.7663,-40.6287
1167,0.168853432,-48.73883724,-51.45800114,-54.43351269,-57.1069,-50.1945,-45.6168,-42.99840927,-43.69421005,-50.23117065,-48.1163,-56.1547,-53.2708,-42.0737,-47.7226,-41.51625633,-42.07252264,-42.49128103,-45.33506632,-42.16002226,-37.70370483,-48.24136496,-67.01040268,-58.34151506,-43.4163,-45.2538,-41.985
1168,0.166857004,-50.27694702,-53.04188728,-56.03570938,-58.938,-51.7327,-47.0817,-44.4357872,-45.05836964,-51.70519352,-49.5995,-57.7752,-54.818,-43.3921,-49.1966,-42.76002645,-43.37253571,-43.76004934,-46.94759846,-43.64129305,-39.02872801,-49.91014004,-68.96042824,-60.17279625,-44.8913,-46.7726,-43.4538
1169,0.164860591,-51.89745426,-54.70817089,-57.7660799,-60.9064,-53.3806,-48.6839,-46.01051807,-46.5323925,-53.31654549,-51.1742,-59.4873,-56.4843,-44.8203,-50.7897,-43.94129515,-44.61005926,-45.04131079,-48.56011868,-45.12256384,-40.36624432,-51.52891874,-70.94795704,-61.98532581,-46.3913,-48.3164,-44.8913
1170,0.162864164,-53.49965096,-56.3744545,-59.47813988,-62.8656,-55.0286,-50.2403,-47.54862785,-47.97894955,-54.90958691,-52.7306,-61.181,-58.1231,-46.2303,-52.3736,-45.2475667,-45.92882395,-46.29758596,-50.19139051,-46.61633968,-41.685009,-53.21644545,-72.89799452,-63.82285357,-47.8914,-49.9164,-46.3476
1171,0.160867751,-55.19340038,-58.13229084,-61.27259731,-64.9256,-56.7864,-51.9249,-49.2149353,-49.51705933,-56.57587051,-54.406,-62.948,-59.8535,-47.7409,-54.0307,-46.4725852,-47.27884531,-47.57885933,-51.84767246,-48.09761047,-43.07253361,-54.86021042,-74.84802008,-65.67288637,-49.3601,-51.4914,-47.7976
1172,0.158871338,-56.84137344,-59.83519554,-63.01212311,-66.9215,-58.4527,-53.5454,-50.83544254,-51.01854801,-58.15975666,-56.0174,-64.6784,-61.5106,-49.2149,-55.642,-47.7663517,-48.57262373,-48.98512363,-53.54144573,-49.62888956,-44.46005821,-56.62899017,-76.91055536,-67.55416393,-50.9539,-53.1539,-49.3414
1173,0.15687491,-58.46188068,-61.51063442,-64.71502781,-68.8899,-60.1099,-55.1202,-52.41932869,-52.49257088,-59.72533226,-57.6196,-66.3722,-63.1586,-50.6615,-57.2442,-49.08512831,-49.92264509,-50.27889013,-55.26021719,-51.22265816,-45.86007595,-58.31027031,-78.87308598,-69.44168806,-52.4539,-54.7665,-50.8539
1174,0.154878497,-60.14647484,-63.25016022,-66.49119854,-70.9407,-61.8128,-56.7956,-54.0856123,-54.03068066,-61.3458395,-59.2676,-68.1209,-64.8615,-52.1813,-58.9197,-50.46014786,-51.3289094,-51.68516636,-57.02275038,-52.79142857,-47.34134674,-60.0915432,-80.85436821,-71.36046886,-54.0477,-56.504,-52.4539
1175,0.152882069,-61.90433502,-65.05379677,-68.35889816,-73.0922,-63.6256,-58.5626,-55.83429337,-55.64203262,-63.06705475,-60.9888,-69.9519,-66.6285,-53.7835,-60.6775,-51.74766779,-52.647686,-53.0664444,-58.77277851,-54.34770584,-48.73511791,-61.81032658,-82.7981472,-73.26674461,-55.629,-58.1478,-53.9852
1176,0.150885656,-63.63470554,-66.8482542,-70.18082142,-75.2163,-65.4109,-60.3021,-57.58297443,-57.25338459,-64.73333836,-62.7283,-71.7556,-68.3864,-55.3857,-62.4079,-53.16019058,-54.08520699,-54.43520546,-60.56655645,-55.96023798,-50.22264719,-63.64785433,-84.80442762,-75.18552542,-57.279,-59.8665,-55.6102
1177,0.148889229,-65.34676552,-68.61524582,-72.00274467,-77.3129,-67.1595,-62.0234,-59.31334496,-58.83727074,-66.37215614,-64.4404,-73.55,-70.135,-56.9879,-64.1291,-54.51645851,-55.47271967,-55.82897663,-62.37908602,-57.59775639,-51.68516636,-65.41662216,-86.8419528,-77.11681128,-58.8603,-61.5916,-57.2165
1178,0.146892816,-67.03135967,-70.37308216,-73.79720211,-79.3729,-68.8807,-63.6988,-61.01624966,-60.37538052,-67.96522141,-66.0975,-75.3078,-71.8563,-58.5626,-65.8137,-55.94773293,-56.90399408,-57.25400448,-64.22286034,-59.25403833,-53.21018696,-67.22915173,-88.92323971,-79.05433178,-60.5353,-63.3353,-58.8603
1179,0.144896388,-68.81666183,-72.23162651,-75.70152283,-81.5518,-70.7118,-65.4932,-62.83817291,-62.03250885,-69.66812611,-67.8828,-77.1481,-73.6599,-60.2472,-67.6356,-57.32275248,-58.2665205,-58.68527889,-66.00413322,-60.84156036,-54.72896099,-69.00417805,-90.89201689,-80.96686602,-62.1416,-65.0604,-60.4915
1180,0.142899573,-70.57449818,-74.03523922,-77.55093575,-83.6851,-72.4971,-67.2511,-64.62347507,-63.64386082,-71.31609917,-69.6407,-78.9517,-75.4177,-61.9043,-69.4026,-58.76027346,-59.76029634,-60.11654139,-67.88541079,-62.49783039,-56.26648664,-70.88545561,-92.95455217,-82.9356432,-63.8416,-66.8729,-62.1416
1181,0.14090316,-72.38726616,-75.92127323,-79.46441174,-85.9281,-74.3923,-69.1096,-66.50035381,-65.33761024,-73.03731441,-71.4534,-80.8377,-77.2763,-63.6439,-71.2429,-60.12904644,-61.16031408,-61.52281761,-69.7791934,-64.14785385,-57.79776573,-72.73548841,-95.02333403,-84.86067057,-65.5291,-68.6104,-63.7666
1182,0.138906732,-74.10848141,-77.71573067,-81.27717972,-88.0156,-76.1227,-70.8217,-68.26734543,-66.90318584,-74.63035583,-73.1838,-82.6047,-79.0066,-65.2827,-72.9915,-61.57907248,-62.59783506,-62.97284365,-71.6542244,-65.83538055,-59.35403109,-74.58552122,-97.07336426,-86.8419528,-67.1979,-70.4105,-65.4979
1183,0.136910319,-75.88465214,-79.5468092,-83.14487934,-90.1671,-77.9171,-72.5887,-70.07095814,-68.55115891,-76.25086308,-74.9691,-84.4175,-80.792,-66.9764,-74.7952,-63.01033497,-64.01035786,-64.37286139,-73.50424528,-67.43540764,-60.90406179,-76.41054392,-99.02963638,-88.77948523,-68.8792,-72.173,-67.1417
1184,0.134913892,-77.67910957,-81.39619827,-85.02173424,-92.3461,-79.7574,-74.3832,-71.94781303,-70.19913197,-77.89883614,-76.7727,-86.2394,-82.5773,-68.7251,-76.6262,-64.460361,-65.44163227,-65.77913761,-75.43553114,-69.11042929,-62.49158382,-78.33557129,-100.9546757,-90.72326422,-70.5855,-74.0043,-68.9042
1185,0.132917479,-79.41863537,-83.19981098,-86.87114716,-94.4701,-81.5152,-76.1685,-73.76973629,-71.81048393,-79.47356701,-78.558,-88.0247,-84.3351,-70.4463,-78.439,-65.90414047,-66.84789658,-67.14789867,-77.33556032,-70.7729578,-64.0478611,-80.17309904,-102.7734518,-92.67328978,-72.3105,-75.7605,-70.598
1186,0.130921051,-81.24055862,-85.07666588,-88.78462315,-96.6857,-83.3555,-78.027,-75.68321228,-73.50423336,-81.13069534,-80.3982,-89.8741,-86.1662,-72.2408,-80.3159,-67.34790802,-68.29792261,-68.52917671,-79.3043375,-72.44797945,-65.66662788,-82.06063509,-104.5172215,-94.59207058,-73.9793,-77.5856,-72.298
1187,0.128924638,-83.02586079,-86.89861298,-90.6431675,-98.8281,-85.1408,-79.8123,-77.55093575,-75.13389587,-82.68711567,-82.1836,-91.7052,-87.9423,-73.9986,-82.147,-68.76667738,-69.66043711,-69.88544464,-81.16061687,-74.06051159,-67.2104001,-83.85441303,-106.2297583,-96.46710157,-75.6668,-79.3418,-73.9293
1188,0.12692821,-84.75623131,-88.72053623,-92.4834013,-100.952,-86.8895,-81.5701,-79.39116955,-76.76355839,-84.22522545,-83.978,-93.4905,-89.691,-75.7565,-83.9506,-70.20419836,-71.11046314,-71.3542223,-83.08564425,-75.72928667,-68.79793406,-85.76068878,-108.0110312,-98.42963219,-77.3731,-81.1481,-75.6918
1189,0.124931797,-86.5323782,-90.55161476,-94.33279037,-103.113,-88.6564,-83.3463,-81.26802444,-78.3932209,-85.75417995,-85.7908,-95.285,-91.4672,-77.5784,-85.7908,-71.60422802,-72.47298956,-72.68549204,-84.98567343,-77.37306356,-70.37295103,-87.59196997,-109.7548008,-100.2984166,-79.0793,-82.8919,-77.3606
1190,0.122935377,-88.1986618,-92.27283001,-96.0631609,-105.118,-90.3044,-85.0034,-83.02586079,-79.91302013,-87.15496063,-87.5029,-96.9787,-93.1426,-79.2722,-87.5395,-73.04799557,-73.83550406,-74.12925959,-86.94820404,-79.0043354,-71.93547487,-89.49199915,-111.586082,-102.223444,-80.7606,-84.6794,-79.0981
1191,0.120938957,-90.04807472,-94.186306,-98.01328182,-107.37,-92.1538,-86.8895,-85.01257896,-81.64339066,-88.7663126,-89.4072,-98.8647,-95.0011,-81.1582,-89.4987,-74.44176674,-75.20427704,-75.44177771,-88.81072998,-80.66060543,-73.48550558,-91.3295269,-113.3673668,-104.0547132,-82.4294,-86.3857,-80.7669
1192,0.118942536,-91.74182415,-95.95329762,-99.78942871,-109.412,-93.8384,-88.5832,-86.80706024,-83.17234516,-90.16709328,-91.1559,-100.568,-96.6857,-82.9343,-91.2749,-75.87304115,-76.57305002,-76.82930231,-90.71701765,-82.27313757,-75.08552074,-93.14830303,-115.2298927,-105.9109926,-84.1669,-88.1545,-82.4419
1193,0.116945721,-93.43557358,-97.69284725,-101.5381098,-111.444,-95.4681,-90.2678,-88.60151768,-84.71961021,-91.52209759,-92.9137,-102.271,-98.3612,-84.6921,-93.0694,-77.24181414,-77.86681652,-78.18557024,-92.59204865,-83.91065598,-76.61679983,-94.96707916,-117.0299172,-107.698524,-85.8482,-89.8483,-84.1107
1194,0.114949301,-95.14763355,-99.45068359,-103.3051014,-113.486,-97.1069,-91.9707,-90.41428566,-86.25771999,-92.88623333,-94.6899,-103.973,-100.064,-86.4774,-94.8821,-78.64183187,-79.19183969,-79.57934141,-94.51081753,-85.5481863,-78.21056843,-96.81711197,-118.8486934,-109.5422983,-87.5607,-91.5545,-85.7732
1195,0.112952881,-96.80476189,-101.1718988,-105.0171614,-115.463,-98.6999,-93.6004,-92.19043255,-87.75005341,-94.186306,-96.4111,-105.64,-101.694,-88.2536,-96.6491,-79.97310162,-80.43560982,-80.90436459,-96.34834528,-87.13570833,-79.70434427,-98.59838486,-120.6237197,-111.2923265,-89.1732,-93.1858,-87.392
1196,0.11095646,-98.48935604,-102.9297352,-106.7841649,-117.487,-100.33,-95.285,-94.02151108,-89.28816319,-95.49553394,-98.1872,-107.333,-103.378,-90.0664,-98.4527,-81.35436773,-81.71062469,-82.24188089,-98.25463295,-88.66072893,-81.26062155,-100.4046679,-122.4112511,-113.0611062,-90.842,-94.8358,-89.042
1197,0.10896004,-100.1098633,-104.5960188,-108.4504485,-119.428,-101.859,-96.8872,-95.77019215,-90.73472023,-96.71320915,-99.9084,-108.945,-104.981,-91.8334,-100.211,-82.62313604,-82.91064501,-83.4919095,-100.0484109,-90.11700153,-82.79188871,-102.1546841,-124.1800308,-114.7798777,-92.5233,-96.4171,-90.642
1198,0.10696362,-101.6662836,-106.216526,-110.0343347,-121.25,-103.305,-98.407,-97.43647575,-92.11719036,-97.81186581,-101.556,-110.51,-106.519,-93.5363,-101.895,-83.92316103,-84.10441875,-84.76067781,-101.8734336,-91.44827127,-84.32941437,-103.9047122,-125.9113073,-116.4799094,-94.2046,-98.0421,-92.267
1199,0.104967199,-103.3051014,-107.9102755,-111.7097735,-123.182,-104.816,-100.0,-99.21262264,-93.56374741,-99.00205135,-103.287,-112.113,-108.13,-95.3399,-103.68,-85.16693115,-85.23567915,-86.0106945,-103.660965,-92.74204969,-85.82943678,-105.5984974,-127.6050806,-118.1111813,-95.7983,-99.5734,-93.8358
1200,0.102970779,-104.8249006,-109.4758511,-113.2661939,-124.985,-106.207,-101.474,-100.8422971,-94.90959644,-100.0457764,-104.907,-113.623,-109.613,-97.0611,-105.347,-86.4294529,-86.36695147,-87.26695776,-105.4547429,-94.05456781,-87.33571768,-107.342267,-129.3176055,-119.7612047,-97.4296,-101.117,-95.3608
1201,0.100974359,-106.3538551,-111.0597372,-114.8134589,-126.78,-107.581,-102.939,-102.4994254,-96.26460075,-101.0803342,-106.564,-115.125,-111.124,-98.7915,-107.041,-87.62321472,-87.46696711,-88.42947483,-107.1985245,-95.34833431,-88.80448341,-108.9735508,-130.9238791,-121.317482,-99.0296,-102.573,-96.8671
1202,0.098977946,-107.827878,-112.5795364,-116.2874818,-128.473,-108.89,-104.331,-104.0741563,-97.53718376,-101.9958854,-108.157,-116.571,-112.543,-100.476,-108.661,-88.8294816,-88.49197626,-89.59825039,-108.929801,-96.73585892,-90.26075602,-110.6360674,-132.5489044,-122.8612542,-100.598,-103.973,-98.3609
1203,0.096981525,-109.2835903,-114.0810251,-117.7157283,-130.14,-110.153,-105.695,-105.6397319,-98.76401424,-102.8748035,-109.723,-117.981,-113.962,-102.17,-110.272,-89.98575211,-89.47949409,-90.69826603,-110.5673194,-98.04213047,-91.65452719,-112.2236013,-134.0989351,-124.2862701,-102.105,-105.361,-99.8172
1204,0.094985105,-110.6935263,-115.555048,-119.1348076,-131.76,-111.353,-107.013,-107.1686864,-99.98168945,-103.7171006,-111.27,-119.336,-115.335,-103.845,-111.875,-91.11076593,-90.45450687,-91.82327986,-112.2673512,-99.42964315,-93.06080341,-113.8111115,-135.6426954,-125.7237911,-103.617,-106.692,-101.248
1205,0.092988685,-112.0485187,-116.9466734,-120.4898119,-133.307,-112.506,-108.276,-108.633554,-101.1444211,-104.4770002,-112.781,-120.636,-116.626,-105.484,-113.431,-92.14203358,-91.33577347,-92.84830093,-113.8361216,-100.7671714,-94.38582659,-115.3861403,-137.0614767,-127.0363212,-105.136,-107.955,-102.623
1206,0.090991862,-113.3577466,-118.2833552,-121.7532635,-134.754,-113.559,-109.448,-110.0251794,-102.2247672,-105.1545024,-114.218,-121.872,-117.881,-107.068,-114.923,-93.19829941,-92.2295332,-93.8483119,-115.4236436,-102.1546841,-95.70459127,-116.8924093,-138.5114908,-128.4050941,-106.617,-109.186,-103.967
1207,0.088995442,-114.6669745,-119.6383595,-123.0258584,-136.219,-114.621,-110.639,-111.4351153,-103.3051014,-105.8228374,-115.692,-123.117,-119.135,-108.688,-116.425,-94.16081905,-92.99830198,-94.79207993,-116.9111729,-103.4547091,-96.89210653,-118.3299303,-139.8552656,-129.598856,-107.992,-110.361,-105.236
1208,0.086999021,-115.9121037,-120.9292769,-124.2252231,-137.592,-115.61,-111.765,-112.7717972,-104.3488264,-106.4270973,-117.102,-124.298,-120.325,-110.282,-117.871,-95.1420784,-93.74830723,-95.7233429,-118.4361935,-104.7672272,-98.16087484,-119.7799563,-141.2240386,-130.7926297,-109.417,-111.467,-106.53
1209,0.085002609,-117.0931578,-122.1560955,-125.3421783,-138.865,-116.489,-112.79,-114.044404,-105.2918315,-106.9306493,-118.421,-125.379,-121.433,-111.801,-119.263,-96.03585005,-94.4483161,-96.59210443,-119.8487043,-106.0547471,-99.3296504,-121.1737275,-142.436552,-131.8926454,-110.761,-112.524,-107.749
1210,0.083006188,-118.2375789,-123.2913733,-126.3950586,-140.073,-117.322,-113.761,-115.2437687,-106.1982155,-107.388413,-119.73,-126.423,-122.495,-113.312,-120.636,-96.89210653,-95.11083364,-97.44837284,-121.2049723,-107.3547602,-100.498414,-122.5112438,-143.6615705,-132.9676628,-112.049,-113.511,-108.917
1211,0.081009768,-119.3087697,-124.4083285,-127.3838401,-141.227,-118.082,-114.685,-116.3881898,-107.0496678,-107.7637911,-120.993,-127.384,-123.502,-114.786,-121.936,-97.6421237,-95.6545949,-98.16087484,-122.5175023,-108.5547924,-101.5796781,-123.7737656,-144.7428465,-133.9176774,-113.28,-114.392,-109.992
1212,0.079013348,-120.3067064,-125.4154325,-128.2810688,-142.243,-118.732,-115.5,-117.4593687,-107.8187227,-108.0659151,-122.184,-128.272,-124.417,-116.178,-123.154,-98.42963219,-96.21084929,-98.91713858,-123.8300204,-109.8048091,-102.7359486,-125.0550389,-145.8053589,-134.8614454,-114.517,-115.255,-111.03
1213,0.077016927,-121.3137984,-126.440835,-129.1782975,-143.287,-119.409,-116.333,-118.512249,-108.6060882,-108.3772063,-123.374,-129.151,-125.333,-117.615,-124.399,-99.11714792,-96.67960405,-99.5609045,-125.0175476,-110.9360695,-103.7734628,-126.2238026,-146.7428684,-135.730195,-115.686,-116.042,-112.042
1214,0.075020507,-122.1927166,-127.3197532,-129.9198866,-144.147,-119.904,-116.992,-119.418633,-109.2469692,-108.532846,-124.417,-129.874,-126.102,-118.915,-125.525,-99.75465536,-97.12336063,-100.1796603,-126.1925578,-112.0735884,-104.8047304,-127.367568,-147.6366282,-136.5489721,-116.805,-116.755,-113.011
1215,0.073024087,-123.0441809,-128.1895161,-130.6523204,-144.999,-120.435,-117.661,-120.3341722,-109.9153161,-108.734262,-125.461,-130.579,-126.88,-120.261,-126.651,-100.3421664,-97.46086597,-100.7234216,-127.2675753,-113.092351,-105.7484865,-128.4113407,-148.3991385,-137.2677326,-117.824,-117.367,-113.861
1216,0.071027666,-123.8132238,-128.9768815,-131.2565804,-145.713,-120.856,-118.238,-121.1123824,-110.4737878,-108.8166595,-126.441,-131.192,-127.549,-121.488,-127.658,-100.8171678,-97.78587818,-101.2359262,-128.3363342,-114.117372,-106.698513,-129.5238495,-149.1241574,-137.9552364,-118.849,-117.967,-114.692
1217,0.069031246,-124.490726,-129.6452284,-131.7601323,-146.317,-121.14,-118.695,-121.8173504,-110.9407187,-108.8258147,-127.301,-131.705,-128.116,-122.641,-128.592,-101.2421727,-98.04213047,-101.6671777,-129.3051004,-115.0861382,-107.5860262,-130.4613709,-149.7304201,-138.5614991,-119.761,-118.442,-115.436
1218,0.067034826,-125.1682281,-130.3135753,-132.2636724,-146.931,-121.469,-119.153,-122.4948525,-111.4351153,-108.8624358,-128.153,-132.2,-128.675,-123.822,-129.535,-101.6296864,-98.24837446,-102.0734429,-130.2238703,-116.0174012,-108.4047794,-131.3676357,-150.2929211,-139.1052485,-120.655,-118.905,-116.124
1219,0.06503801,-125.7633328,-130.8903694,-132.657361,-147.425,-121.698,-119.528,-123.0899572,-111.8471026,-108.83497,-128.94,-132.575,-129.169,-124.93,-130.396,-101.8859386,-98.36713076,-102.4171948,-131.0238838,-116.8549061,-109.1423035,-132.1551561,-150.6991863,-139.5240068,-121.467,-119.211,-116.749
1220,0.06304159,-126.2851954,-131.3939095,-132.9777956,-147.846,-121.872,-119.858,-123.6209631,-112.231636,-108.7708831,-129.654,-132.895,-129.572,-125.974,-131.183,-102.1921873,-98.49213362,-102.6984453,-131.8113923,-117.6486731,-109.8923087,-132.9801559,-151.1116862,-139.9365187,-122.249,-119.499,-117.324
1221,0.06104517,-126.742959,-131.815064,-133.2066894,-148.167,-121.982,-120.087,-124.0512729,-112.5337601,-108.6701751,-130.295,-133.124,-129.92,-126.954,-131.907,-102.3546934,-98.50463867,-102.8547049,-132.4551582,-118.3549404,-110.5235696,-133.6801767,-151.3679504,-140.1990175,-122.924,-119.717,-117.742
1222,0.05904875,-127.0359397,-132.0805669,-133.261621,-148.322,-121.936,-120.16,-124.2984653,-112.7077103,-108.4412932,-130.753,-133.198,-130.085,-127.778,-132.474,-102.4609447,-98.46869707,-103.0421972,-133.0426693,-119.0737009,-111.1048222,-134.3364239,-151.5929461,-140.4865265,-123.555,-119.88,-118.199
1223,0.057052329,-127.4204612,-132.4284792,-133.4172606,-148.579,-122.019,-120.371,-124.6738434,-113.0098462,-108.3588958,-131.293,-133.335,-130.35,-128.702,-133.106,-102.5171995,-98.44838381,-103.0984521,-133.5301638,-119.6362019,-111.65483,-134.8989487,-151.6929388,-140.6365275,-124.105,-119.955,-118.492
1224,0.055055909,-127.6768088,-132.6390505,-133.3989501,-148.698,-121.982,-120.426,-124.8844147,-113.1929517,-108.1757784,-131.705,-133.335,-130.46,-129.499,-133.619,-102.5797009,-98.42963219,-103.154707,-133.9739323,-120.1862097,-112.1360898,-135.4301929,-151.7554522,-140.7677889,-124.618,-120.049,-118.792
1225,0.053059492,-127.8599262,-132.7672243,-133.3440185,-148.762,-121.909,-120.462,-125.0400543,-113.3394361,-107.9743624,-132.053,-133.28,-130.533,-130.24,-134.076,-102.5421977,-98.29838276,-103.1422019,-134.3176842,-120.6612229,-112.52985,-135.880208,-151.7429471,-140.8302784,-125.055,-120.024,-118.974
1226,0.051063072,-127.9789448,-132.8313112,-133.2158446,-148.762,-121.781,-120.407,-125.1132965,-113.4401441,-107.7454805,-132.291,-133.133,-130.542,-130.89,-134.452,-102.4796963,-98.17962646,-103.1109571,-134.5926881,-121.0987329,-112.9048586,-136.2739563,-151.6866922,-140.8427835,-125.461,-119.98,-119.136
1227,0.049066652,-128.0155659,-132.7855349,-132.9777956,-148.661,-121.616,-120.279,-125.0858307,-113.4767652,-107.4799776,-132.438,-132.895,-130.46,-131.449,-134.726,-102.3234367,-97.99838066,-102.9797077,-134.7551823,-121.4362383,-113.1861091,-136.5552187,-151.5179396,-140.7615304,-125.736,-119.849,-119.161
1228,0.047070231,-128.0704975,-132.7763796,-132.7672243,-148.597,-121.497,-120.224,-125.1041412,-113.5774732,-107.2968602,-132.593,-132.685,-130.405,-132.026,-135.029,-102.223444,-97.77961969,-102.8609514,-134.8864317,-121.7737436,-113.4673595,-136.8489742,-151.3991952,-140.6740308,-126.043,-119.742,-119.211
1229,0.045073811,-128.0430317,-132.6756716,-132.4651003,-148.441,-121.305,-120.087,-125.030899,-113.604939,-107.0496678,-132.63,-132.364,-130.249,-132.474,-135.212,-102.0296931,-97.5921154,-102.6921988,-134.8989487,-122.0424891,-113.6298656,-137.0552301,-151.1366844,-140.4927731,-126.224,-119.574,-119.192
1230,0.043077394,-127.9331684,-132.4925661,-132.1080327,-148.24,-121.076,-119.895,-124.8844147,-113.6140943,-106.8024755,-132.593,-131.971,-130.048,-132.868,-135.331,-101.8484354,-97.3608613,-102.5171995,-134.8739386,-122.2737551,-113.7986183,-137.2114778,-150.9304285,-140.2927756,-126.349,-119.38,-119.117
