,Potencial (V),Paciente A (1),Paciente A (2),Paciente A (3),Paciente B (1),Paciente B (2),Paciente B (3),Paciente C (1),Paciente C (2),Paciente C (3),Paciente D (1),Paciente D (2),Paciente E (1),Paciente E(2),Paciente E (3),Paciente F (1),Paciente F (2),Paciente F (3),Paciente G (1),Paciente G (2),Paciente G (3),Paciente H (1),Paciente H (2),Paciente H (3),Paciente I (1),Paciente I (2),Paciente I (3)
663,0.823689044,357.0424114554798,347.84992412111615,414.7688757721376,292.7959825413415,330.92671542914576,339.37375300574644,316.2331262076314,263.5068627289213,344.43329439644066,436.7766503145569,465.44419349665594,409.49878435446516,352.71366605805747,364.6399257259374,518.4122424346073,481.3609344444758,463.5026897084777,274.6679220056214,264.1826816069998,284.06457648657727,312.05932453064406,342.9863052498857,339.14601407552027,372.9843338955697,342.5486656724504,308.58479280387235
664,0.825685918,352.5058893308777,343.37163743740103,411.0072667240653,292.1770467464384,324.60785618759974,332.89838129743845,311.7241020814005,264.75863644640305,340.14245540640064,434.1809483397287,463.26354242818513,407.61329288743445,350.97157333192985,373.7841298205995,517.8212286226424,468.2008303555523,457.3192597444724,264.58720312264313,261.55579212631983,271.70531645750907,315.95703078037553,347.34523965451467,330.6502244302727,370.1833689478437,331.14875484586884,303.67716208292444
665,0.827682316,347.90623295091876,338.46493611557713,407.29687699365724,291.5012819831323,318.0408399890373,327.26222234844334,307.25655720689866,266.8368299721718,335.7179483268056,431.4268319263228,460.63922158161216,405.3197567115616,351.9976642836922,382.9849793060625,515.7614319677895,455.55249038845363,457.18657281543346,254.49426967186434,258.691671736807,260.13663908259866,320.9039575634083,352.37667563066896,330.47141087354225,356.62350461009714,316.30293531097885,305.9779095233467
666,0.829678714,343.3983680901376,333.2000588819496,403.7388553981375,290.7215089384286,311.28421230869213,321.93065314229233,302.89290757017676,268.4984252964756,331.29489946354767,428.5256245890856,457.66757387568725,402.5742787033011,356.8946876228691,391.74879838129044,511.2708414186329,446.11279447631046,463.5348417275152,245.34130096534852,255.54565545195325,252.97307169826496,324.3126998970993,354.48581440418207,337.3530736644372,335.87294981483024,302.366935131506,311.60418197344984
667,0.831675172,339.04106002523343,327.588769057688,400.36259441184154,289.65786663466247,304.28993118265123,316.3260312151237,298.60574560199353,268.47668990353117,326.99886158722825,425.42333447501613,454.45446028101736,399.18425299231154,366.36057626087745,399.5735378425351,504.42967512524314,442.3571776230649,474.72947641474224,238.0603984246979,252.0657883674098,253.22577002914645,324.5646343831447,351.5213789642633,347.6027586468949,313.6415277532392,293.3716007516584,315.8273841967295
668,0.83367157,334.7943117629185,321.56506988619964,397.0973414667495,288.0798353952046,296.9264830237187,310.0284870021008,294.30305543576816,265.82490860472353,322.9163878822603,422.0153073313197,451.090688516666,394.83153920566934,380.3804289412932,405.8846411337583,496.4051847005754,445.93535961670307,487.71757185681184,233.35583827472203,248.18240113084792,261.82831893007966,321.4486941010194,343.82284305318626,356.6108801428824,295.58949820506774,291.12990310651077,314.8079550015916
669,0.835667968,330.54861209894904,314.98201684581306,393.7696141253878,285.798600530387,289.0344952662202,302.88091002467286,289.86911272391427,260.1648563047409,319.0674802108554,418.1695156628124,447.6253280736116,389.14610129769403,397.91745963809444,410.06804374891556,489.199136128073,456.8986335702462,499.10452326478764,231.40803644978604,243.83219242181724,276.8670549804704,316.0123957905394,334.26642695179333,360.546002869731,285.4074854414403,294.48548659808495,306.6651387570978
670,0.837664425,326.16386583265523,307.61600934251794,390.1322077698577,282.7131199508458,280.49451362939925,294.9731032651212,285.19786992076945,251.7851339615029,315.3866004691373,413.7481836927138,444.03540481420396,381.8168033733485,416.73650877727533,411.62698313909215,485.0850475390012,473.08155573062925,506.25939306300126,231.565617734326,239.01026153063287,293.9292712518465,310.01560640800176,327.18459480776283,357.6027891334497,283.85688563711324,299.9607286388324,291.7130649656186
671,0.839660823,321.507110817095,299.1866331860506,385.931028390931,278.795065853627,271.3027164479568,286.54062701949294,280.21593963241486,241.590981092648,311.73085407377306,408.62878754393125,440.2105166714387,372.7308351395903,433.5630455725297,410.41270625294175,485.75521010994396,490.10762486534685,508.0385899504661,232.2146993878065,233.82649726190456,307.46799763476156,305.263113444219,326.5366387399093,348.4294898439351,288.9026490108804,303.3504926624352,272.0549832103535
672,0.841657221,316.4870356719878,289.4061810181556,381.0000390656039,274.0392557119454,261.6492422346085,277.84638575771226,274.90431401883,230.93095632060417,307.92821040369387,402.72528290851267,435.97580045727915,362.12358386937905,444.72037455625514,406.8176823479892,491.4088727499849,502.3333054139082,504.8835779251109,231.0594263406069,228.5288766642115,312.6607241934508,303.0248395667364,334.1313382925088,335.6831364140573,296.6291952351428,301.4523591867738,250.85611700190978
